playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesKickoffKicker,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepOffense,gradesFgepDefense,gradesLongSnap,gradesPuntReturn,gradesKickReturn,gradesFgepKicker,gradesPunter
97546,Dorian Jones,LB,0,0,,2026,335,,61.5,64.6,D11,0,0,1,0,5,1,0,0,2,0,VIRGINIA,VIRGINIA,8,,60,,,,,
97560,Thomas Gore,DI,0,0,,2025,176,,60,63.3,D59,0,0,1,0,0,0,3,0,0,0,GA TECH,GA TECH,3,,,,,,,
97563,Marcus Fuqua,S,0,0,,2025,126,,60.9,62.6,D10,0,0,1,0,2,0,0,0,3,0,BUFFALO,BUFFALO,5,,60,,,,,
97566,Jeff Clark,DI,0,0,,2025,110,,60,64.1,D05,0,0,1,0,0,0,0,0,1,0,ARIZONA ST,ARIZONA ST,1,,,,,,,
97578,Everett Hayes,K,0,0,,2025,265,77.3,60.6,68.5,S35,0,0,1,7,0,8,0,0,0,0,OREGON ST,OREGON ST,15,,,,,,85.2,
97582,Logan Lupo,P,0,0,,2026,165,,60,66.2,S16,0,0,1,0,0,0,0,3,0,0,FAU,FAU,3,,,,,,,52.8
97589,Ivan Mora,P,0,0,,2025,339,,60.5,66.8,S36,0,0,1,2,0,0,0,5,0,0,WAKE,WAKE,7,60,,,,,,60.2
97609,Damari Roberson,S,0,0,,2025,347,,60.9,63.8,D04,0,0,1,0,4,0,0,0,2,0,W MICHIGAN,W MICHIGAN,6,,59.9,,,,,
97675,Terry Jones,CB,0,0,,2025,190,,64,66,D12,0,0,1,0,6,3,0,0,0,0,INDIANA,INDIANA,9,,60.1,,,,,
97684,Trey Rucker,S,0,0,2025,2025,262,,60,61.5,D09,0,0,1,0,2,0,0,0,0,0,OKLA STATE,OKLA STATE,2,,60,,,,,
97703,M.J. Griffin,S,0,0,,2025,210,,60.1,62.6,D26,0,0,1,0,1,0,0,0,1,0,LOUISVILLE,LOUISVILLE,2,,59.9,,,,,
97704,Matt Salopek,LB,0,0,,2025,221,,66.8,64.6,D15,0,0,1,0,2,3,0,2,0,1,MIAMI OH,MIAMI OH,7,,59.9,,,,,
97715,Dylan Downing,LB,0,0,,2025,198,,91.1,68.1,D32,0,0,1,0,0,0,4,0,2,0,KANSAS,KANSAS,6,,,,,,,
97720,Jalen Davis,LB,1,0,,2025,224,,79.4,67.4,D12,0,0,1,0,4,4,0,2,1,1,MIDDLE TN,MIDDLE TN,11,,59.9,,,,,
97725,Wesley Walker,S,0,0,,2025,222,,60,61.5,D13,0,0,1,0,1,0,0,0,0,0,MICHIGAN,MICHIGAN,1,,60,,,,,
97730,Dorian Hopkins,LB,0,0,,2025,330,,59.8,62,D41,0,0,1,0,5,0,0,0,0,0,UTEP,UTEP,5,,59.7,,,,,
97750,Marley Cook,DI,0,0,,2025,220,,60.8,65.6,D57,0,0,1,0,1,0,0,0,2,0,MIAMI FL,MIAMI FL,3,,59.7,,,,,
97766,Charlie Ham,K,0,0,,2026,173,65.8,60,66,S95,0,0,1,0,0,2,0,0,0,0,GEORGIA,GEORGIA,2,,,,,,,
97777,Raymond Cutts,ED,0,0,,2025,318,,58.8,64.3,D00,0,0,1,0,6,0,0,0,0,0,TROY,TROY,6,,58.8,,,,,
97813,Donavon Greene,WR,0,0,,2026,339,,60,61.2,11,0,0,1,0,0,0,1,0,0,0,WAKE,WAKE,1,,,,,60,,
97822,Jack Martin,K,0,0,,2025,182,61.3,60,66.3,S41,0,0,1,3,0,3,0,0,0,0,HOUSTON,HOUSTON,6,,,,,,58.4,
97863,Todd Justice,TE,0,0,,2025,288,,61.1,65.4,86,0,0,1,5,0,0,3,7,0,0,S ALABAMA,S ALABAMA,15,60,,,,,,
97881,Jamal Morris,LB,0,0,,2025,182,,60.5,63.8,D25,0,0,1,0,4,0,0,0,1,0,HOUSTON,HOUSTON,5,,59.8,,,,,
97882,Prince Wallace-Bemah,LB,0,0,,2025,136,,61.3,66.2,D25,0,0,1,0,3,0,0,0,2,0,CHARLOTTE,CHARLOTTE,5,,60,,,,,
97883,Gavin Potter,LB,0,0,,2025,320,,60.2,62.3,D19,0,0,1,0,6,0,0,0,0,0,TULSA,TULSA,6,,60,,,,,
97889,Jack Kiser,LB,0,0,2025,2025,258,,60.4,68.8,D24,0,0,1,0,1,0,0,0,2,0,NOTRE DAME,NOTRE DAME,3,,60,,,,,
97890,David Spaulding,CB,0,0,,2025,289,,60.4,63.3,D29,0,0,1,0,0,2,0,0,0,0,S CAROLINA,S CAROLINA,2,,,,,,,
97891,J'Coryan Anderson,LB,0,0,,2025,214,,66.4,67,D25,0,0,1,0,0,8,0,4,2,1,MARSHALL,MARSHALL,14,,,,,,,
97910,Darius McClendon,S,0,0,,2025,122,,66,70.7,D00,0,0,1,0,1,7,0,0,5,0,BOWL GREEN,BOWL GREEN,13,,60,,,,,
97922,Terrell McDonald,TE,0,0,,2025,321,,61.2,64.7,10,0,0,1,6,0,0,3,0,0,0,UAB,UAB,9,60,,,,,,
97930,Justin Cody,DI,0,0,,2025,339,,59.7,63,D11,0,0,1,0,2,0,0,0,0,0,WAKE,WAKE,2,,59.5,,,,,
97935,Devo Bridges,ED,0,0,,2025,169,,59.5,63.1,D05,0,0,1,0,2,0,0,0,0,0,FRESNO ST,FRESNO ST,2,,59.3,,,,,
97959,Christian Clayton,DI,0,0,,2025,331,,59.6,64.2,D95,0,0,1,0,3,0,0,0,1,0,UTSA,UTSA,4,,59,,,,,
97960,Richard Kinley,ED,0,0,,2025,210,,60,63.5,D91,0,0,1,0,0,0,0,0,1,0,LOUISVILLE,LOUISVILLE,1,,,,,,,
97962,Kevin Pointer,DI,0,0,,2025,339,,59.8,62,D91,0,0,1,0,1,0,0,0,0,0,WAKE,WAKE,1,,59.6,,,,,
97966,Josh Pearcy,ED,0,0,2025,2025,275,,59.8,65.9,D05,0,0,1,0,0,0,0,5,1,0,RICE,RICE,6,,,,,,,
97969,Izeya Floyd,DI,0,0,,2025,275,,60.1,66,D50,0,0,1,2,6,0,0,0,1,0,RICE,RICE,9,60,59.1,,,,,
97972,Bubba Thomas,DI,0,0,2025,2025,288,,59.7,65.4,D99,0,0,1,0,2,0,0,0,2,0,S ALABAMA,S ALABAMA,4,,59.3,,,,,
97974,Demond Taylor Jr.,DI,0,0,,2025,254,,58.9,63.6,D10,0,0,1,0,5,0,0,0,0,0,N ILLINOIS,N ILLINOIS,5,,58.9,,,,,
97983,Luke Hosford,LS,0,0,,2025,198,,63.1,62,S60,0,0,1,7,0,0,0,0,0,0,KANSAS,KANSAS,7,64.9,,70.5,,,,
98007,Cadarrius Thompson,WR,0,0,,2025,175,,61.2,66.9,05,0,0,1,0,0,2,2,0,3,0,GA STATE,GA STATE,7,,,,62.2,,,
98029,Cameron Hite,TE,0,0,,2025,339,,60.2,67.3,20,0,0,1,0,0,0,8,0,0,0,WAKE,WAKE,8,,,,,,,
98033,Isaiah Neyor,WR,0,0,2025,2025,238,,60,62.2,18,0,0,1,0,0,0,1,0,0,0,NEBRASKA,NEBRASKA,1,,,,,,,
98043,AJ Gillie,G,0,0,,2025,207,,62.4,62.5,53,0,0,1,9,0,0,0,0,0,0,LA LAFAYET,LA LAFAYET,9,64.8,,,,,,
98064,Christophe Atkinson,G,0,0,,2025,259,,61.4,62,66,0,0,1,4,0,0,0,0,0,0,OHIO,OHIO,4,60,,,,,,
98082,Demetris Allen,G,0,0,,2026,331,,62.5,62.6,73,0,0,1,10,0,0,0,0,0,0,UTSA,UTSA,10,65.5,,,,,,
98096,Payton Bunch,LS,0,0,,2025,335,,66.5,63.9,S81,0,0,1,2,0,0,0,7,0,0,VIRGINIA,VIRGINIA,9,60,,83.3,,,,
98099,Tristen Tewes,TE,0,0,,2025,254,,60.4,62.1,82,0,0,1,0,0,0,0,5,0,0,N ILLINOIS,N ILLINOIS,5,,,,,,,
98115,Ricky Samuel,DI,0,0,,2025,196,,58.9,63.9,D97,0,0,1,0,3,0,0,0,0,0,JVILLE ST,JVILLE ST,3,,58.8,,,,,
98119,Jalil Clemons,ED,0,0,,2025,296,,59.9,62.4,D08,0,0,1,0,2,0,0,0,0,0,SO MISS,SO MISS,2,,59.8,,,,,
98123,Dan Foster Jr.,LB,0,0,,2025,210,,59.4,68.6,D15,0,0,1,0,0,9,0,2,4,1,LOUISVILLE,LOUISVILLE,15,,,,,,,
98138,Ramon Puryear Jr.,ED,0,0,,2025,210,,60.5,63.7,D41,0,0,1,0,1,0,0,2,1,0,LOUISVILLE,LOUISVILLE,4,,59.7,,,,,
98141,Jaylen Hudson,ED,0,0,,2025,216,,60.1,63.6,D13,0,0,1,0,3,0,0,0,0,0,UMASS,UMASS,3,,59.9,,,,,
98143,Boone Bonnema,LB,0,0,,2025,347,,62.8,67.5,D22,0,0,1,0,0,3,0,0,4,0,W MICHIGAN,W MICHIGAN,7,,,,,,,
98144,Keivie Rose,DI,0,0,2025,2025,111,,61.5,64,D93,0,0,1,5,0,0,0,0,1,0,ARKANSAS,ARKANSAS,6,60,,,,,,
98145,Brian Ugwu,ED,0,0,,2025,221,,59.5,62.9,D08,0,0,1,0,2,0,0,0,0,0,MIAMI OH,MIAMI OH,2,,59.3,,,,,
98148,Mike Kelly,ED,0,0,,2025,136,,60.7,65.7,D17,0,0,1,0,2,2,0,0,0,0,CHARLOTTE,CHARLOTTE,4,,60,,,,,
98154,Ricky Barber,DI,0,0,2025,2025,323,,60.1,65.8,D05,0,0,1,0,4,0,0,0,1,0,UCF,UCF,5,,59.4,,,,,
98159,Shae Suiaunoa,LB,0,0,,2025,351,,60.6,64,D43,0,0,1,0,4,0,0,0,1,0,WYOMING,WYOMING,5,,60,,,,,
98178,Jaylen Pate,ED,0,0,,2025,256,,59.9,64.1,D41,0,0,1,0,6,0,0,0,0,0,NWESTERN,NWESTERN,6,,59.6,,,,,
98180,Kevin Penn,DI,0,0,,2025,321,,59.6,61.6,D92,0,0,1,0,1,0,0,0,0,0,UAB,UAB,1,,59.3,,,,,
98182,Kyron Mims,DI,0,0,,2025,207,,59.9,64.1,D93,0,0,1,0,0,0,0,0,1,0,LA LAFAYET,LA LAFAYET,1,,,,,,,
98185,Seth Mason,DI,0,0,,2025,281,,59.5,63.1,D95,0,0,1,0,2,0,0,0,0,0,SM HOUSTON,SM HOUSTON,2,,59.3,,,,,
98189,Dal'mont Gourdine,DI,0,0,,2025,146,,58.5,63.7,D96,0,0,1,0,7,0,0,0,0,0,UCONN,UCONN,7,,58.7,,,,,
98191,Kobe Hilton,DI,0,0,,2025,221,,60.3,64.1,D96,0,0,1,0,2,0,0,0,1,0,MIAMI OH,MIAMI OH,3,,59.6,,,,,
98198,Wisdom Quarshie,G,0,0,,2025,306,,61.4,65.2,79,0,0,1,4,0,0,0,0,0,0,TEMPLE,TEMPLE,4,60,,,,,,
98201,Conner Maynard,P,0,0,,2025,108,,61,66.5,S41,0,0,1,6,0,0,0,6,0,0,APP STATE,APP STATE,12,60,,,,,,55.6
98226,Jack Sherwin,T,0,0,,2025,347,,60,62.1,63,0,0,1,2,0,0,0,0,0,0,W MICHIGAN,W MICHIGAN,2,60,,,,,,
98230,Joey Capra,T,0,0,,2025,109,,61.4,66.3,53,0,0,1,4,0,0,0,0,0,0,ARIZONA,ARIZONA,4,60,,,,,,
98232,Renato Brown,G,0,0,,2025,210,,61.4,63.3,56,0,0,1,7,0,0,0,0,0,0,LOUISVILLE,LOUISVILLE,7,60,,,,,,
98249,Timothy McKay,G,0,0,2025,2025,248,,60.8,62.7,52,0,0,1,4,0,0,0,0,0,0,NC STATE,NC STATE,4,60,,,,,,
98252,Joshua Gray,G,0,0,2025,2025,265,,61.4,63.3,67,0,0,1,7,0,0,0,0,0,0,OREGON ST,OREGON ST,7,60,,,,,,
98255,Jax Harrington,G,0,0,,2026,207,,62.3,69.5,70,0,0,1,9,0,0,0,0,0,0,LA LAFAYET,LA LAFAYET,9,62.7,,,,,,
98278,Tristen Bittner,G,0,0,,2025,201,,61.1,66.3,65,0,0,1,3,0,0,0,0,0,0,KENT STATE,KENT STATE,3,60,,,,,,
98301,Stanley King,WR,0,0,,2025,201,,60,62.1,80,0,0,1,0,0,1,0,0,0,0,KENT STATE,KENT STATE,1,,,,,,,
98313,Sylvain Yondjouen,ED,0,0,,2025,176,,61.4,66.8,D32,0,0,1,6,2,0,4,0,2,0,GA TECH,GA TECH,14,60,59.7,,,,,
98317,Joshua Harris,DI,0,0,,2025,245,,58.7,64,D06,0,0,1,0,4,0,0,0,0,0,N CAROLINA,N CAROLINA,4,,58.8,,,,,
98322,Tavion Woodard,ED,0,0,,2025,120,,60.8,62.9,D52,0,0,1,4,0,0,0,0,0,0,BOISE ST,BOISE ST,4,60,,,,,,
98326,Mykol Clark,ED,0,0,,2025,208,,60.3,64.9,D88,0,0,1,0,4,0,0,0,1,0,LA TECH,LA TECH,5,,59.6,,,,,
98331,Jared Harrison-Hunte,DI,0,0,2025,2025,287,,59.5,63.1,D81,0,0,1,0,2,0,0,0,0,0,SMU,SMU,2,,59.3,,,,,
98333,Darius Alexander,DI,0,0,2025,2025,316,,59.9,65.7,D09,0,0,1,0,3,0,0,0,2,0,TOLEDO,TOLEDO,5,,58.9,,,,,
98341,DeVonne Harris,ED,0,0,,2025,351,,59.5,64,D93,0,0,1,0,4,0,0,0,1,0,WYOMING,WYOMING,5,,59,,,,,
98345,Da'Jon Terry,DI,0,0,2025,2025,261,,61.6,62.1,D95,0,0,1,5,0,0,0,0,0,0,OKLAHOMA,OKLAHOMA,5,60.8,,,,,,
98350,Duke Olges,TE,0,0,,2025,256,,70.2,64.9,02,0,0,1,0,0,0,9,4,0,0,NWESTERN,NWESTERN,13,,,,,,,
98353,Jayden Perry,LS,0,0,,2025,138,,63.2,62.6,S43,0,0,1,1,0,0,0,2,0,0,CINCINNATI,CINCINNATI,3,60,,77.9,,,,
98414,Jeremy Jones,T,0,0,,2025,214,,61.7,68.4,74,0,0,1,6,0,0,0,0,0,0,MARSHALL,MARSHALL,6,60,,,,,,
98421,Shamar Hobdy-Lee,T,0,0,,2025,182,,60.8,66.5,58,0,0,1,3,0,0,0,0,0,0,HOUSTON,HOUSTON,3,60,,,,,,
98430,Thomas Gordon,TE,0,0,2025,2025,256,,60.2,67.6,87,0,0,1,0,0,0,9,0,0,0,NWESTERN,NWESTERN,9,,,,,,,
98431,Tyler Fromm,TE,0,0,,2025,174,,61.5,60.9,07,0,0,1,7,0,0,0,0,0,0,GA SOUTHRN,GA SOUTHRN,7,60,,,,,,
98439,DeShawn Holt,ED,0,0,,2025,316,,60.4,65,D04,0,0,1,0,3,0,0,0,2,0,TOLEDO,TOLEDO,5,,59.3,,,,,
98440,Jason Vaughn,ED,0,0,,2025,327,,60,61.8,D04,0,0,1,0,1,0,0,0,0,0,USF,USF,1,,59.7,,,,,
98442,Shitta Sillah,ED,0,0,,2025,273,,60.1,62,D17,0,0,1,0,5,0,0,0,0,0,PURDUE,PURDUE,5,,60,,,,,
98443,Seth Coleman,ED,0,0,2025,2025,187,,60.2,64.7,D09,0,0,1,0,4,0,0,0,0,0,ILLINOIS,ILLINOIS,4,,60,,,,,
98489,Caelan Shepard,T,0,0,,2025,126,,61.1,65.8,77,0,0,1,4,0,0,0,0,0,0,BUFFALO,BUFFALO,4,60,,,,,,
98494,Tyler Stephens,TE,0,0,,2025,229,,60.8,65,80,0,0,1,6,0,0,5,2,0,0,MISSOURI,MISSOURI,13,60,,,,,,
98496,Luke Deal,TE,0,0,2025,2025,115,,70.1,65.5,86,0,0,1,8,0,0,6,5,0,0,AUBURN,AUBURN,19,60.6,,,,,,
98497,Tyler Foster,TE,0,0,,2025,262,,61.6,61.5,86,0,0,1,8,0,0,0,0,0,0,OKLA STATE,OKLA STATE,8,60.7,,,,,,
98504,Jaxon Hughes,T,0,0,,2025,315,,62,63.3,68,0,0,1,8,0,0,0,0,1,0,TEXAS TECH,TEXAS TECH,9,60,,,,,,
98506,Christian Rorie,DI,0,0,,2025,154,,59.8,62,D96,0,0,1,0,1,0,0,0,0,0,DUKE,DUKE,1,,59.6,,,,,
98515,Chase Lundt,T,0,0,2025,2025,146,,60.8,62.7,75,0,0,1,4,0,0,0,0,0,0,UCONN,UCONN,4,60,,,,,,
98517,Quinn Carroll,T,0,0,,2025,225,,61.5,67.9,77,0,0,1,5,0,0,0,0,0,0,MINNESOTA,MINNESOTA,5,60,,,,,,
98524,Jack Conley,G,0,0,2025,2025,121,,62.1,62.3,67,0,0,1,7,0,0,0,0,0,0,BOSTON COL,BOSTON COL,7,63.1,,,,,,
98528,Victor Stoffel,T,0,0,,2025,130,,60.7,67.1,78,0,0,1,3,0,0,0,0,0,0,CAL,CAL,3,60,,,,,,
98531,Bryce Benhart,T,0,0,,2025,238,,62.2,69,54,0,0,1,8,0,0,0,0,0,0,NEBRASKA,NEBRASKA,8,60,,,,,,
98550,Adrian Medley,G,0,0,,2026,323,,60.8,66.5,76,0,0,1,3,0,0,0,0,0,0,UCF,UCF,3,60,,,,,,
98553,Jarrad Baker,WR,0,0,,2027,323,,60.2,66.7,19,0,0,1,0,0,1,6,3,0,0,UCF,UCF,10,,,,,,,
98556,Jayden Harrison,WR,0,0,,2025,258,,60,61.8,02,0,0,1,0,0,0,3,0,0,0,NOTRE DAME,NOTRE DAME,3,,,,,59.4,,
98572,Christian James,DI,0,0,,2025,333,,59.8,62,D91,0,0,1,0,1,0,0,0,0,0,VANDERBILT,VANDERBILT,1,,59.6,,,,,
98574,Nate Clifton,DI,0,0,,2025,326,,60.5,64.4,D99,0,0,1,0,1,0,0,3,1,0,USC,USC,5,,59.6,,,,,
98576,Justin Ball,TE,0,0,,2025,227,,60.8,65.7,84,0,0,1,4,0,0,7,3,0,0,MISS STATE,MISS STATE,14,60,,,,,,
98645,Jaydon Hill,CB,0,0,,2025,312,,60,62.8,D08,0,0,1,0,0,1,0,0,0,0,TEXAS A&M,TEXAS A&M,1,,,,,,,
98679,Nick Nash,WR,0,0,2025,2025,285,,60,62.2,03,0,0,1,0,0,0,1,0,0,0,S JOSE ST,S JOSE ST,1,,,,,,,
98782,Jesiah Pierre,LB,0,0,,2025,323,,60.2,63.5,D14,0,0,1,0,0,0,0,4,0,0,UCF,UCF,4,,,,,,,
98783,Khris Bogle,ED,0,0,,2025,223,,60.3,64,D02,0,0,1,0,1,0,0,0,1,0,MICH STATE,MICH STATE,2,,59.7,,,,,
98784,Lloyd Summerall,ED,0,0,,2025,197,,59.4,62.4,D09,0,0,1,0,5,0,0,0,0,0,JAMES MAD,JAMES MAD,5,,59.4,,,,,
98786,Mason Napper,LS,0,0,,2025,220,,65,63,S49,0,0,1,6,0,0,0,3,0,0,MIAMI FL,MIAMI FL,9,63.4,,78.5,,,,
98801,John Burton,LB,0,0,,2025,216,,69.7,67.4,D37,1,0,1,0,0,4,10,4,0,1,UMASS,UMASS,18,,,,,,,
98803,Nay'Quan Wright,HB,0,0,2025,2025,327,,59.9,65.3,05,0,0,1,0,0,0,4,0,0,0,USF,USF,4,,,,,,,
98826,Ja'Markis Weston,ED,0,0,2025,2025,163,,61.2,70.2,D09,0,0,1,0,0,5,4,7,2,0,FLORIDA,FLORIDA,18,,,,,,,
98838,Shilo Sanders,S,0,0,2025,2025,143,,60.5,68,D21,0,0,1,0,7,0,0,0,0,0,COLORADO,COLORADO,7,,59.6,,,,,
98859,Brandon Turnage,CB,0,0,,2025,226,,60,61.1,D08,0,0,1,0,1,0,0,0,0,0,OLE MISS,OLE MISS,1,,60,,,,,
98860,DJ Douglas,S,0,0,,2025,163,,68.2,69,D12,0,0,1,0,0,5,0,7,0,0,FLORIDA,FLORIDA,12,,,,,,,
98867,Jalen Catalon,S,0,0,,2026,325,,61.7,64.3,D01,0,0,1,0,2,7,0,0,2,0,UNLV,UNLV,11,,60,,,,,
98870,Malik Chavis,S,0,0,,2025,325,,61.4,64.3,D04,0,0,1,0,0,7,0,0,1,0,UNLV,UNLV,8,,,,,,,
98871,Hudson Clark,CB,0,0,2025,2025,111,,60.3,64.8,D17,0,0,1,0,3,0,0,0,2,0,ARKANSAS,ARKANSAS,5,,59.8,,,,,
98883,Dan Jackson,S,0,0,2025,2025,173,,62.5,68,D17,0,0,1,0,4,8,0,0,3,1,GEORGIA,GEORGIA,15,,60.1,,,,,
98891,Chris Shearin,S,0,0,,2025,197,,60,62.3,D10,0,0,1,0,6,0,0,0,0,0,JAMES MAD,JAMES MAD,6,,59.8,,,,,
98903,Maurice Hampton Jr.,S,0,0,,2025,333,,91.8,67.2,D34,0,0,1,0,0,4,0,0,0,1,VANDERBILT,VANDERBILT,4,,,,,,,
98905,LeDarrius Cox,DI,0,0,,2025,321,,59.6,62.8,D11,0,0,1,0,2,0,0,0,0,0,UAB,UAB,2,,59.4,,,,,
98913,Joe Anderson,DI,0,0,,2025,273,,60.4,64.8,D95,0,0,1,0,4,0,0,0,0,0,PURDUE,PURDUE,4,,60.1,,,,,
98915,Elijah Simmons,DI,0,0,2025,2025,307,,61.6,66.8,D10,0,0,1,6,1,0,0,0,0,0,TENNESSEE,TENNESSEE,7,61.5,59.6,,,,,
98929,Collin Clay,DI,0,0,,2025,262,,59.4,63.8,D93,0,0,1,0,4,0,0,0,0,0,OKLA STATE,OKLA STATE,4,,59.3,,,,,
98930,Eric Gregory,DI,0,0,2025,2025,111,,60.9,65.7,D50,0,0,1,0,3,0,0,0,2,0,ARKANSAS,ARKANSAS,5,,59.6,,,,,
98938,Stone Handy,ED,0,0,,2025,136,,65.7,68.4,D07,0,0,1,0,1,7,0,0,3,0,CHARLOTTE,CHARLOTTE,11,,60,,,,,
98951,Cavon Butler,DI,0,0,,2025,316,,60.4,65.1,D52,0,0,1,0,3,0,0,0,2,0,TOLEDO,TOLEDO,5,,59.3,,,,,
98964,Caden Davis,K,0,0,2025,2025,226,71.5,60,66.9,S41,0,0,1,4,0,4,0,0,0,0,OLE MISS,OLE MISS,8,,,,,,59.2,
98977,Alex Herrera,K,0,0,,2025,289,66.1,60.7,68.5,S40,0,0,1,8,0,8,0,0,0,0,S CAROLINA,S CAROLINA,16,,,,,,66.6,
98988,Tarian Lee Jr.,LB,0,0,,2025,287,,64.1,71.1,D40,0,0,1,0,0,4,1,0,6,0,SMU,SMU,11,,,,,,,
98999,Kevin Harris,ED,0,0,,2025,176,,59.8,63,D11,0,0,1,0,2,0,0,0,0,0,GA TECH,GA TECH,2,,59.6,,,,,
99001,Zach Zimos,LB,0,0,,2025,208,,60.8,61.9,D21,0,0,1,0,5,1,0,0,1,0,LA TECH,LA TECH,7,,60,,,,,
99008,OC Brothers,LB,0,0,,2025,321,,59.6,61.9,D00,0,0,1,0,2,0,0,0,0,0,UAB,UAB,2,,59.5,,,,,
99020,Jamie Pettway,LB,0,0,,2025,327,,60.2,65.2,D06,0,0,1,0,1,3,3,0,0,0,USF,USF,7,,60,,,,,
99032,Gabe Pugh,LS,0,0,,2025,208,,63.5,64.1,S50,0,0,1,0,0,0,0,8,0,0,LA TECH,LA TECH,8,,,48.4,,,,
99034,John Oehrlein,LS,0,0,,2025,314,,64.7,63,S45,0,0,1,4,0,0,0,3,0,0,TEXAS ST,TEXAS ST,7,60,,78.9,,,,
99047,Jackson Lampley,G,0,0,,2025,307,,61.9,68.7,75,0,0,1,7,0,0,0,0,0,0,TENNESSEE,TENNESSEE,7,61.2,,,,,,
99064,Amari Kight,T,0,0,2025,2025,323,,60.3,61.6,78,0,0,1,3,0,0,0,0,0,0,UCF,UCF,3,60,,,,,,
99071,Justin Osborne,G,0,0,2025,2025,287,,61.3,60.6,51,0,0,1,6,0,0,0,0,0,0,SMU,SMU,6,60,,,,,,
99072,Keiondre Jones,G,0,0,,2025,167,,61.9,67.7,75,0,0,1,7,0,0,0,0,0,0,FLORIDA ST,FLORIDA ST,7,61.5,,,,,,
99073,Kamaar Bell,G,0,0,,2025,289,,62.4,67.9,52,0,0,1,8,0,0,0,0,0,0,S CAROLINA,S CAROLINA,8,63.4,,,,,,
99082,Xavier Truss,T,0,0,2025,2025,173,,62.4,70,73,0,0,1,9,0,0,0,0,0,0,GEORGIA,GEORGIA,9,60.7,,,,,,
99087,Luke Griffin,G,0,0,,2025,273,,61.4,62,54,0,0,1,4,0,0,0,0,0,0,PURDUE,PURDUE,4,60,,,,,,
99105,Brandon Mack II,ED,0,0,,2027,182,,60.7,65.3,D04,0,0,1,0,4,0,0,0,1,0,HOUSTON,HOUSTON,5,,60,,,,,
99109,K.D. McDaniel,ED,0,0,,2025,175,,59.7,66.5,D47,0,0,1,0,3,0,2,6,1,0,GA STATE,GA STATE,12,,59.9,,,,,
99111,J.J. Weaver,ED,0,0,2025,2025,202,,58.6,62.5,D13,0,0,1,0,3,0,0,0,0,0,KENTUCKY,KENTUCKY,3,,58.7,,,,,
99113,Desmond Little,ED,0,0,2025,2025,321,,59.9,63.5,D08,0,0,1,0,2,0,0,0,0,0,UAB,UAB,2,,59.7,,,,,
99116,Jack Martin,P,0,0,,2025,288,,60.5,62.7,S87,0,0,1,5,0,0,0,1,0,0,S ALABAMA,S ALABAMA,6,60,,,,,,60
99159,Sevaughn Clark,HB,0,0,,2025,316,,60.3,64.3,20,0,0,1,0,0,2,0,0,0,0,TOLEDO,TOLEDO,2,,,,,,,
99166,Lee Witherspoon,HB,0,0,,2025,321,,48.1,67.1,05,0,0,1,0,0,2,3,4,0,0,UAB,UAB,9,,,,,,,
99171,Josh Williams,HB,0,0,2025,2025,211,,60,65.3,18,0,0,1,0,0,0,4,0,0,0,LSU,LSU,4,,,,,59.9,,
99175,J.P. Purvis,LB,0,0,,2025,227,,59.9,66.6,D26,0,0,1,0,1,0,7,0,2,0,MISS STATE,MISS STATE,10,,60,,,,,
99177,Marcel Brooks,ED,0,0,,2025,305,,61.5,61.6,D09,0,0,1,7,0,0,0,0,0,0,TCU,TCU,7,60,,,,,,
99181,Sean Brown,TE,0,0,,2025,196,,60.5,60.4,17,0,0,1,3,0,0,0,0,0,0,JVILLE ST,JVILLE ST,3,60,,,,,,
99244,DeMarcus Harris,WR,0,0,,2025,214,,60.1,65.2,04,0,0,1,0,0,0,6,0,0,0,MARSHALL,MARSHALL,6,,,,,,,
99253,Naim Muhammad,CB,0,0,,2025,201,,52.3,69.4,D23,0,0,1,0,0,3,7,8,2,0,KENT STATE,KENT STATE,20,,,,,,,
99257,Kee'yon Stewart,CB,0,0,,2025,111,,61.3,65.8,D01,0,0,1,0,3,0,0,0,2,0,ARKANSAS,ARKANSAS,5,,60,,,,,
99276,Will Jones II,S,0,0,,2026,263,,62.3,65.7,D07,0,0,1,0,6,0,0,0,5,0,DOMINION,DOMINION,11,,60,,,,,
99280,Logan Wilson,S,0,0,,2026,138,,60.1,62.3,D13,0,0,1,0,3,0,4,0,0,0,CINCINNATI,CINCINNATI,7,,59.9,,,58.2,,
99306,Jake Schultz,TE,0,0,,2025,262,,59.5,66.2,38,0,0,1,0,0,0,1,4,0,0,OKLA STATE,OKLA STATE,5,,,,,59.9,,
99307,Trace Ford,ED,0,0,2025,2025,261,,61.5,70.2,D30,0,0,1,0,0,0,0,0,4,0,OKLAHOMA,OKLAHOMA,4,,,,,,,
99308,Kody Walterscheid,ED,0,0,,2025,262,,59.3,64.1,D96,0,0,1,0,5,0,0,1,0,0,OKLA STATE,OKLA STATE,6,,59.1,,,,,
